gene	wild01	wild02	wild03	wild04	wild05	wild06	wild07	wild08	wild09	wild10	lab01	lab02	lab03	lab04	lab05	lab06	lab07	lab08	lab09	lab10	fam01	fam02	fam03	fam04	fam05	fam06	fam07	fam08	fam09	fam10	res01	res02	res03	res04	res05	res06	res07	res08	res09	res10	hos01	hos02	hos03	hos04	hos05	hos06	hos07	hos08	hos09	hos10
Pame_14494.t1	4.095232435	7.250487922	6.074815812	9.268057707	8.153709086	7.615276506	5.626704872	8.880535543	9.105112319	7.817904607	9.63187913	9.753611221	10.05334217	10.78352213	9.977351484	9.725374779	9.670996083	9.672678145	10.35813468	10.16114448	9.302673192	10.45748349	9.921699635	9.80840275	9.636579309	10.22182876	9.256387982	10.0452136	8.639543305	9.720095449	9.709254444	9.244520822	9.747140641	8.565460089	9.652246265	9.380367985	9.54238575	8.937314964	8.769308924	9.832516637	8.72062391	8.955208169	8.479153748	7.936832248	6.16667528	8.593327624	9.37880204	0.610712344	8.902571079	8.523573717
Pame_14496.t1	4.137831372	7.305614909	6.072628918	9.34224138	8.161741592	7.621407223	5.415626855	8.94630393	9.145911772	7.810186008	7.952712131	8.204683621	8.384930494	8.25280733	7.716407939	8.309881025	8.123086751	7.483952786	8.247723434	8.098332174	6.818786665	6.859708707	7.81107922	7.847445772	8.445288042	8.013618581	6.44144364	8.285753602	5.391912037	6.941470226	7.064193062	7.17516528	7.958459916	6.018413854	7.286354453	8.104373356	7.359081857	7.5760837	5.866331873	7.869877574	6.083375077	6.332364223	5.638928193	6.264219258	4.402340172	7.179192539	7.687319689	0	7.170115344	6.793401724
Pame_14497.t2	3.790980505	7.690836098	5.873367823	8.454546063	8.127256669	8.073686367	5.494831589	8.372320955	8.334188353	7.80283298	8.587515014	8.948343868	9.460201943	9.949788783	8.860196194	9.174111753	9.498669731	8.783237274	9.324704863	9.20033956	8.673821393	9.851636619	9.130323443	9.203303951	9.28017919	9.29935915	8.584173311	9.071786798	6.906193124	9.129252102	9.213658341	8.461467169	8.832614737	7.73749073	9.028295637	8.453431153	8.88542794	7.64782535	8.007599184	9.488239834	8.232272213	8.127297946	7.782002225	7.071655424	5.279107233	8.182215557	8.258895755	0.261187777	8.126895443	7.758116591
Pame_14517.t1	0	0.701626235	0	0	0	0	0	0	0	0.63414436	1.691279549	1.219623914	2.884674107	2.640762044	2.067039764	2.808613639	2.755778492	2.499052426	3.665460993	2.322977995	0.708785825	3.243053611	2.788295232	2.590348115	3.620257955	2.298233068	2.732538391	2.553967438	1.944682314	1.920643926	1.903477955	2.709396518	2.643516828	1.586077754	1.976994104	2.165262379	1.853496704	3.58550341	2.492183916	2.830754258	2.313315517	2.826284075	2.832491066	1.287472295	0.799404001	2.13312618	2.789614499	0	2.489026494	2.045170343
Pame_14518.t2	0.113292433	0.435085548	0.41756577	0.622575254	0.581609632	0.480660129	0.206534455	0.29609555	0.307179019	0.207383134	1.467999344	1.572889668	2.036482234	2.196937467	1.902822235	1.992358763	1.751669377	2.043610479	2.24820084	1.980953885	1.686944193	2.014897987	1.753993823	2.077191717	2.470289562	2.514460638	2.072397398	1.928851615	2.538252576	1.96797275	2.413648237	2.145889361	2.295687765	1.620323652	2.091236066	2.478588761	2.108909124	2.554235195	1.516388383	2.16459322	1.934414594	1.561384796	2.250770616	1.909093351	1.594304895	1.725819668	2.265988903	0.14467684	2.267853366	2.044596957
Pame_14519.t1	0.831198691	0.351988958	0.619701286	0.791123912	0.330966771	0	0	0	0.324886624	0.315162753	1.223793216	1.62099922	1.486951156	2.496014873	2.383521828	2.804255985	1.729213401	1.616649406	2.636592141	2.100039086	1.939550066	2.991981621	1.910905315	2.404521695	2.620696661	2.071299313	2.390769474	2.243559412	2.267796448	2.375470437	2.73625417	2.645415765	2.84919665	1.978989992	1.993460613	2.806596277	1.971983078	2.314188956	1.647940731	2.379817781	2.418905045	2.677781083	2.885381081	2.287809141	1.414357469	2.013701647	2.732173668	0	1.376084746	1.809690197
Pame_14520.t1	4.509246117	7.472244052	5.351889766	7.454118303	5.654318099	7.865659047	5.233124954	6.897700272	7.242888273	5.591098919	7.697231706	7.68360523	7.848841988	7.832219132	7.164856658	7.437702144	7.499965442	7.626723851	7.565330606	7.408711861	7.741669219	7.747414255	7.308939649	7.259008785	7.546199948	7.870081085	7.33065699	8.026855376	7.925097452	7.325818122	7.44145028	7.266355541	7.385111745	7.145911772	7.623610845	7.316634525	7.385758885	7.828733119	7.145921959	7.78577285	7.388112026	7.12425575	6.645123762	6.879423962	6.589747011	6.212195777	7.632115503	3.16528811	7.25860372	6.858018306
Pame_14522.t1	5.072122955	4.973785748	5.108779519	4.728546394	4.82507835	5.128330524	5.106285498	4.861871023	4.894119281	4.880416158	5.993669834	5.060730513	5.246123017	5.070835807	5.123157125	5.30495269	4.934686331	5.211681972	4.912903703	5.555202634	5.618632171	5.523543138	5.241088902	5.439902342	5.402200306	5.237464293	5.62773231	5.352885617	5.477842438	5.502849303	5.374309208	5.415092726	5.41318109	5.345935653	5.498672124	5.257689551	5.381418359	5.390705513	5.840594153	5.388971302	5.292369492	5.717805266	5.616651758	5.580079138	5.916579349	5.512201598	5.173339344	5.783210422	5.334117721	5.466558605
Pame_14523.t1	10.78051516	10.31045374	10.71232924	10.19255174	10.33254012	10.11870752	10.76607334	10.27457617	10.31487776	10.42009707	12.24882892	10.29445993	10.44980896	10.45259132	10.76253984	10.7642662	10.30937403	11.43209295	10.30905565	11.28095631	11.20800873	11.21921088	10.59932709	10.76591592	10.77187733	10.55149679	11.05901992	10.885704	11.15526097	10.8702337	10.57188534	11.77546625	11.22319325	10.40815988	11.00796633	10.36746936	10.72806506	10.68457331	11.4698758	10.90379149	10.93823432	11.36066605	10.99267639	10.78577122	11.54752598	10.37859832	10.69446236	11.1071713	11.05132452	11.15263343
Pame_14525.t2	2.602832162	2.456745707	3.452410935	3.227744156	3.032077915	2.575104142	3.210761336	3.073777397	3.25160852	3.186806369	2.389382333	2.934591984	3.194832483	2.486081044	2.522374694	3.517540268	2.894381252	2.62914909	2.830135636	2.493478258	2.973945509	3.122793628	2.801444269	3.35065848	3.608418953	3.290104392	2.65597915	2.852342485	1.578813151	3.059834596	2.807919524	3.164010669	3.327920131	2.40361949	3.33537892	3.154978467	3.11789448	4.091945198	2.944294373	3.151149306	2.903045985	3.054428281	3.398064375	3.329733562	1.87819171	2.707856051	3.644398541	0.074968449	3.311231349	2.870341044
Pame_14529.t1	1.003904415	2.224815144	1.357450661	1.207805413	0.93948387	2.333060152	1.468327858	1.469891185	1.636362447	1.189736018	1.501958804	2.198698442	2.115376225	2.276574084	2.239009971	2.489584037	2.530909739	2.421549173	2.172781913	2.123745645	3.052944461	2.464064404	1.898831354	2.145289424	2.791295233	2.510648036	2.20264026	2.215315159	2.225808591	2.598014971	2.331676557	2.543904136	2.302339525	1.736565912	2.388875584	2.237300607	2.391910663	3.138970065	2.513571595	2.636824119	2.254808678	2.262066273	2.301877327	2.21189063	1.746437465	1.882842568	2.907463713	1.889512481	2.884556896	2.426576075
Pame_14537.t1	4.23637781	4.075951859	4.310369207	3.332241041	3.733918292	3.959612526	4.321379767	3.580024853	3.637146506	3.856647129	2.973892257	3.354484603	3.086209698	3.029732033	3.171504689	2.836275613	2.979718078	3.025404484	3.028775994	2.989653126	3.351830417	3.676346402	3.108496021	3.277496826	2.754100752	3.115286325	3.490005264	3.290831321	2.861504824	3.416054691	3.238394039	3.521741758	3.832069723	3.903607135	3.520862219	3.35380458	3.655592258	3.311397031	3.347988738	3.311314193	3.60785107	3.724115437	3.641915903	4.054588039	3.045727777	3.420136071	3.269977174	1.760893692	3.4429886	3.223336047
Pame_14538.t1	4.310245586	4.163587288	3.72702734	3.77865015	3.829281298	3.934110716	3.826507812	3.608986612	3.982418663	3.766679961	2.773015212	2.861594149	2.875856716	3.155532294	2.811452534	3.461646422	3.276256941	3.138793176	3.126046103	3.040923984	3.163374745	2.94085269	3.086994314	3.193735478	3.591440065	3.730335627	3.164803974	3.395690756	2.984512793	3.503933837	3.035069597	3.474085548	3.360466821	3.167197334	3.383585416	3.148179217	3.125803165	3.893391336	3.324760209	3.538215321	3.641811886	3.335111615	3.322624748	3.714366424	3.182271185	3.336220536	3.585178889	3.651488022	3.674607535	3.754160628
Pame_14540.t1	5.452466946	4.210988824	4.762699613	3.275315525	4.343073761	3.797345071	4.981775038	4.10853282	4.195008935	4.380771	3.070705312	3.346619394	3.43590324	2.528383781	3.598579593	3.543038009	3.717341926	3.308279319	3.286422842	3.451195283	3.389716855	2.982027957	3.381013361	3.348062414	3.581134284	3.238213641	3.650500347	3.523850466	3.287773687	3.324021369	4.01272956	3.74048508	3.521930161	3.993991303	4.248466525	4.565889584	4.045233261	3.418161607	4.11216632	3.384631466	4.703122854	4.272314387	4.488862016	4.347864049	3.819535351	5.197035792	3.291302965	4.676352044	4.164416226	4.27950844
Pame_14541.t1	5.589080322	5.459480801	5.539211554	4.853117391	4.845640585	5.698999078	5.655434838	5.073096134	4.914578874	5.245632563	4.541403325	4.756009162	4.733327222	4.893522393	4.391912037	5.052763657	4.909758706	4.845198974	4.983928457	4.448392219	4.702169914	5.022429959	5.062272848	5.167711171	4.758798845	5.281453453	4.962493498	5.273109282	5.586785756	4.836934011	5.213409499	5.619935291	5.52895257	5.822108075	5.23632423	5.202750733	5.289734889	5.550091076	5.60489269	5.339433164	5.504617215	5.646347015	5.846202441	5.987630112	5.330361199	5.362020949	5.377706819	5.194118579	5.55485281	5.584725038
Pame_14543.t1	2.929840223	2.696910791	2.503898229	1.598284206	2.313628971	2.843407053	2.89437349	1.981246229	2.050059331	2.389949461	1.276895622	2.118887931	1.982217846	2.103265984	1.892029578	2.082780921	2.092985417	2.003994337	1.867038497	1.676655566	2.213633459	2.658081206	1.827371923	2.658684495	2.223036338	2.325199301	2.208554716	2.251640329	1.601620458	2.196506329	2.440635993	2.15908016	2.928660254	3.087562978	2.741687014	2.58674313	2.711589615	2.842453937	2.736689292	2.929936774	3.32502656	2.978340258	2.916201455	3.461711897	2.233553723	3.446892728	2.650530217	1.035715395	3.16933979	2.98405519
Pame_14547.t1	1.715774788	1.576996106	1.191973167	1.147469522	1.381388594	1.010779839	1.527440723	1.433787383	1.103544638	1.515576218	1.888780259	1.8136314	1.280255576	1.713005091	1.412049832	1.487512075	1.639755422	1.629986022	1.752543089	1.418837598	1.608832893	1.523792769	1.850935407	1.535629979	1.601634719	1.965614383	1.584207293	1.82558213	1.699689322	1.534420239	1.596248208	1.917370647	1.878203484	1.421861513	1.816976458	1.698609665	1.613451501	2.016039834	1.52542246	2.02681068	1.752131996	1.786713445	1.935587982	1.206111804	1.150163206	2.021504601	1.735023863	1.396510254	1.766366178	1.522065796
Pame_14550.t1	3.327973288	3.358752109	2.534380395	2.715675962	2.340163443	3.449418749	2.962887679	2.612753519	2.879397985	2.513025774	0.611076984	2.288086832	2.511493341	1.909926676	2.249806349	2.549826861	2.545160332	2.196440231	2.26842541	1.849811157	2.286756976	2.406623741	2.734260893	2.514952912	2.996442982	2.888199671	2.958326738	3.212763864	3.083504431	2.191164655	2.85922615	2.521839731	2.94221796	2.780440293	2.692862351	2.768370672	2.559354757	3.441039873	2.753514686	3.165329921	3.257322967	2.702757265	3.110401666	3.583663491	2.509675576	3.200744448	3.014539189	4.544132954	3.466457458	3.621735417
Pame_14551.t1	2.405543149	2.452990712	2.403202268	2.292178046	2.553832313	2.368413567	2.401731484	2.387704423	2.340587904	2.397318332	1.718924893	2.147101515	2.465125571	2.270911617	2.110977878	2.663062202	2.244269064	2.185095845	2.15924166	1.931361582	2.289064232	2.730144301	2.255461455	2.692605738	2.799665512	2.583709216	2.198673301	2.3626354	1.939185196	2.214364198	2.484854788	2.510032727	2.836948145	2.728105543	2.763681391	2.433068941	2.843722608	2.843577903	2.373586967	2.628628969	2.646632724	2.426586809	2.583957073	2.908240327	2.024284214	2.399685176	2.623738128	0.939416166	2.863270455	2.613427926
Pame_14553.t1	4.925453559	5.702192083	6.463249704	5.746202571	5.623782016	6.058206081	6.154117346	5.908577562	5.940138554	5.915628454	5.531799392	5.153639173	5.240482252	5.182890893	5.35634104	4.994783352	5.54927179	5.533790698	5.280692835	5.46797392	6.108871498	5.643310748	5.501900861	5.099429872	4.976180308	5.282476873	5.353997191	5.651442099	5.914093275	5.650804761	5.33466123	5.563530351	5.262598526	5.95052907	5.338313873	5.28172792	5.207982627	5.603988271	5.439786013	5.615451611	5.526985859	4.208267529	5.681766893	6.262731934	4.149901541	5.436335102	5.511543942	0	5.561222254	5.385141088
Pame_14556.t1	2.730331279	2.371422253	1.854390688	1.628260338	1.832780669	2.092390132	2.227999777	1.824071282	1.707197873	2.220571416	0.866220383	1.788314028	1.777918326	1.964195291	1.448435832	1.983790771	1.805143844	1.86094294	1.70013783	1.560274743	1.794802613	1.843851223	2.128369296	1.851607138	2.022016196	2.226459206	2.256177357	1.443675602	2.06867425	1.855626985	2.139138744	2.163038156	2.350780101	2.580589322	2.345765377	2.137451061	1.940332158	2.607870003	2.33160204	2.378644789	2.381405207	2.686552071	2.563634068	3.340405601	2.466841127	3.220215402	2.072932411	2.532498999	2.83888321	2.583995571
Pame_14559.t1	2.622597743	1.992670556	1.722684598	1.068278702	1.612701629	1.441881812	2.052575876	1.251979587	1.396121119	1.634765174	1.52793109	0.810175723	1.065848003	1.043750446	1.836061467	1.454981261	1.636297476	1.284952324	1.5961146	1.453443829	1.795671374	1.846786138	1.728569249	1.270905638	1.113673832	1.144777324	2.554910506	1.106663226	1.46862502	1.575786696	1.7890239	1.711239384	1.662428838	1.385165944	1.994239375	1.877135638	1.905408668	1.493416771	2.077793306	1.459657186	2.620769375	1.97856541	2.606690947	1.746467563	2.049839839	2.977430139	1.481624441	3.175578891	1.839169516	2.487460623
Pame_14560.t1	3.566060129	4.748402193	3.637957953	4.344409543	4.306072629	4.978035423	3.80538533	4.329224079	4.212258044	4.379745709	4.447129524	4.976556104	4.503539555	4.71108737	3.969095219	4.254526018	3.790980505	4.346347071	4.680465018	4.645736239	4.080299503	4.138388542	4.909969865	3.85109937	4.443931486	4.994520893	4.223152212	4.255485626	4.166787739	3.766096864	5.252892462	4.198014747	4.622988901	4.639932499	5.213895479	5.241683858	5.296387657	5.317039907	3.817203689	4.846016852	5.029969619	4.720387922	4.038936543	4.041129062	3.620809249	4.721471096	4.933251584	3.285264601	4.456300198	4.322065144
Pame_14561.t1	4.011334615	3.288523938	2.816157308	2.716086595	3.129925903	3.112164652	3.420855592	2.705208259	3.056854008	2.871451387	1.789190879	3.213095274	3.385951418	1.263010361	2.187444719	3.707425398	2.896512116	2.701298421	2.511693206	2.53385983	2.670706663	2.386653703	3.258380226	3.22718502	3.987420923	2.825594341	2.393611146	3.139115818	1.608378735	2.291874627	2.303374545	2.957106686	3.241069829	2.177107743	3.404439947	2.969535489	2.916102068	3.293074675	2.455365363	3.313292296	2.815985227	2.386570937	2.691790969	2.329505393	2.53324936	2.601061781	3.122000077	1.889329461	2.837588073	2.589734729
Pame_14562.t1	3.33682751	2.728186104	2.678157563	2.58023957	2.89579507	2.508938196	3.023778744	2.996952697	2.942296794	3.010946294	0.06713341	1.634026301	1.357692748	1.246043187	0.914576004	1.77920508	1.1208761	1.128610152	1.21099973	0.953441071	1.163563137	1.26068812	1.465232689	1.733922629	2.038748708	2.079248386	1.051163253	1.58475089	1.241291062	1.069262212	1.956015751	1.740288619	2.111919365	1.254751243	1.944663575	1.559242165	1.57350541	2.461077974	1.507556179	1.947146207	2.066096081	1.932235071	1.999873759	1.946427694	1.102987277	1.361352893	1.649587869	0.587619421	1.909043413	2.148494886
Pame_14564.t6	10.36120908	10.73851453	10.82471217	8.583639424	9.196707851	10.76027085	10.57416775	8.995066122	9.308632545	9.775814367	10.9414805	9.556908344	9.369824147	8.725178772	9.933665577	9.15907915	9.823676128	10.45623119	9.579710032	9.583575494	10.06110113	10.21925324	9.773696392	9.580878482	8.973952739	9.038252343	9.336653834	9.369954977	10.28615343	9.397026397	9.921372357	10.23011653	10.00301186	10.153818	10.02515341	10.26257645	10.30743991	9.333027851	10.46924497	9.959509362	10.18403229	10.3298636	10.08658741	9.207895291	10.58974476	9.884054488	9.704967039	10.7844958	10.07927143	10.27789179
Pame_14565.t3	8.653203362	9.13948996	9.070507401	6.958401913	7.638320059	9.203056743	8.93525936	7.406247531	7.623098675	8.106594346	9.393399039	8.031582667	7.745560047	7.181172139	8.245462386	7.669579579	7.860397971	8.823446857	7.855198638	7.756042532	8.496006882	8.637733402	7.811316888	8.100341704	7.486119026	7.571449285	7.806079119	7.733550935	8.292873755	7.908710849	8.345422989	8.337818113	8.569711332	8.571976329	8.442715466	8.787559797	8.973571098	7.879430089	8.810529863	8.507275335	8.800676685	8.792643903	8.332215615	7.531708954	8.383177224	8.299826184	8.121595679	7.393973853	8.560118803	8.537319366
Pame_14566.t1	2.418273619	2.569085155	2.328945581	2.212597352	3.065172465	2.585895142	2.534895793	2.721624207	2.35293645	3.213605466	1.175460728	1.848690035	2.423540523	1.708434471	0.872173933	1.727083993	1.154084122	1.701185288	1.232058997	1.542768166	2.016111169	1.863660982	1.241937783	1.724968895	1.722120611	2.623194977	2.061969696	1.819071365	1.487450333	1.903705459	1.83121653	1.562376764	3.156590775	1.404587089	2.103423783	1.832768519	3.045792419	3.278154291	1.862451391	2.518686199	2.0923766	2.495406083	1.821248969	2.386576455	2.762799521	1.981216997	2.731278839	1.339091765	2.767930176	2.724613167
Pame_14567.t1	5.785618552	5.505401905	4.859959612	5.016625572	5.101931562	5.403870992	5.367210291	4.989029983	5.04109839	5.115091522	4.962664693	5.20622123	5.187890447	5.396659577	4.935214563	5.609722463	5.387562442	5.256482338	5.565344317	5.384809647	5.128186152	5.434117774	5.511256123	5.525386125	5.844890267	5.742515593	5.82646205	5.869518584	6.051585271	5.40735955	5.760915509	5.649077941	5.795161716	5.93093599	5.88722549	5.812680476	5.558546226	5.996056509	5.960666925	5.711538958	6.023259789	5.900796784	6.096382045	6.600366402	5.314163573	6.01787738	5.729713182	6.007004834	5.896310604	5.930638001
Pame_14568.t1	8.484335537	8.019740828	7.86063386	8.087128649	8.079527451	7.895254143	8.093459821	8.101235099	8.154671301	8.023388436	6.806646282	7.564294324	7.243231119	7.862284001	6.512511351	7.449255966	7.677578712	6.772149591	7.308029523	7.205148107	6.738943435	7.412832324	7.39764041	7.352317148	7.695715489	7.628343463	7.532589699	7.747199397	7.140747986	7.068939464	7.886720842	7.660259798	7.443556925	8.089582893	7.818134761	7.39281541	7.342199148	7.524220427	7.091096822	8.128772831	8.007985941	7.777268468	8.273762969	9.02168237	6.487423642	8.852891503	7.276757191	5.33055123	7.695625022	7.465476616
Pame_14569.t1	4.267580741	3.737827347	3.557459106	3.454928636	3.792459754	3.574077281	3.915310552	3.840866024	3.810237431	3.694189316	2.799700736	3.879048955	3.605743216	4.18121389	3.358407515	3.869062007	4.151939974	3.839999886	3.880185931	3.680459392	3.831421261	3.739642914	3.709808942	3.541985584	4.059225471	4.202339355	4.040068299	4.032779702	4.16334576	4.079668242	4.082421584	4.044341657	4.252188555	4.317832246	3.863254594	3.859452788	3.765704465	4.623480625	4.264288705	4.524301932	4.120177731	4.060791028	4.278698482	4.762768699	3.97800338	4.337340025	4.326537348	3.497407985	4.370513052	3.9101666
